loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
4084,3,0,1,0.994013152548106,0.8340988685992153,1.5975409058811356,1.7107281208255465,2.44749732004222,2.0174147784903926,1.006992711760191,1.3373561490175387, Approved
2290,0,1,1,-0.1663220049208734,0.2288386533358534,-0.5052468767627439,1.0027678320942368,-0.1438029552619247,0.4713994498386116,-0.094753006641577,0.3587469633051188, Approved
1332,2,0,0,1.6829621522953129,2.2575812267186035,-1.5566407680846837,1.670107448521291,0.8829386632548116,0.4000448962085294,2.565016960005115,0.2956108868075434, Approved
1766,4,1,1,-0.4926662679590239,-0.6005920120250499,-1.5566407680846837,1.3973686487641472,-0.371967759376755,-0.0994369792020459,-0.1503967297931814,-0.8724065283976029, Approved
3780,5,1,0,0.160022258117277,0.6995965985406905,0.1956823841185492,0.3528370752261493,1.404458215517281,1.327654093399598,0.584100415807997,0.1693387338123924, Approved
212,5,1,1,-1.1816152677062306,-0.9928902996957474,1.2470762754404892,-1.0456746426775034,-1.0890571437376504,-0.7654128130828132,-1.2410137035646285,-0.8092704519000274, Rejected
2236,3,1,0,1.284096941915351,1.7868232815137663,0.5461470145591959,0.840285142877215,0.622178887123577,0.8043873667789951,0.5061992033957508,0.7375634222905717, Approved
155,3,1,0,1.6104412049535015,2.2575812267186035,0.8966116449998425,-0.3028966348282604,1.7955978797141328,-0.0994369792020459,2.364699556659339,-0.0200694956803339, Rejected
1804,2,0,1,0.1962827317881826,0.7668477335699528,-1.5566407680846837,-1.689802446359269,0.7525587751891943,-0.9081219203429776,0.7510315852628102,0.8638355752857226, Approved
1954,1,1,0,-0.1300615312499678,0.0382937707529432,-1.2061761376440372,-0.0417637414437609,1.0785084953532376,-0.2421460864622103,-0.3507141331389574,-0.3041818399194236, Approved
113,5,1,0,0.7764503105226724,0.5426772834724114,-0.5052468767627439,-0.5698324813990822,0.0191719048200969,0.1859812353182828,1.162795136584683,1.5583324167590529, Rejected
889,4,1,1,1.5379202576116902,1.3048568138040524,-0.8557115072033905,0.3586400284124715,-1.0075697136966395,-1.0508310276031418,1.3408550506698171,0.1377706955636047, Approved
1996,4,1,0,-0.7464895836553632,-0.4100471294421396,-0.1547822463220973,0.8344821896908928,-0.0949104972373182,-0.1945763840421555,-0.8403788968730764,-1.0302467196415417, Approved
4248,3,1,0,-0.673968636313552,-0.5669664445104187,0.1956823841185492,1.2755066318513808,-0.1275054692537225,0.0908418304781732,-0.4397440901815245,-0.1463416486754849, Approved
4000,1,1,0,0.7039293631808612,0.8789329586187236,0.8966116449998425,-1.1965514255218808,-0.5512401054669789,-0.1232218304120733,1.3964987738214216,1.2110839960223878, Rejected
1085,4,1,0,1.4291388365989734,0.6995965985406905,-0.8557115072033905,0.178748479636483,-0.4860501614341702,-1.0984007300231966,1.2184388597362874,0.4218830398026943, Approved
3711,5,1,1,-0.1663220049208734,-0.2419192918689835,-0.5052468767627439,-1.701408352731913,0.622178887123577,-0.2421460864622103,-0.2505554314660694,-0.6829982989048765, Rejected
2237,0,0,0,-0.2388429522626846,0.2288386533358534,-0.5052468767627439,1.6468956357760025,-0.1112079832455204,0.138411532898228,-0.3173278992479947,-0.367317916416999, Approved
503,0,0,1,-0.2388429522626846,-0.0625829317909504,0.5461470145591959,0.0046598840468167,-0.5512401054669789,-0.9319067715530048,0.2057230983770868,0.2640428485587556, Approved
569,4,1,0,-0.1663220049208734,-0.5669664445104187,0.8966116449998425,1.7107281208255465,0.426609055025151,0.8043873667789951,-0.1058817512718979,0.2009067720611801, Approved
2929,5,0,1,-0.3113638996044959,0.0719193382675744,-0.1547822463220973,1.368353882832536,0.5406914570825662,-0.8843370691329501,0.0387919289222735,-0.3988859546657868, Approved
1140,1,0,1,0.5226269948263331,0.2736727433553617,-0.1547822463220973,1.6178808698443912,0.4592040270415553,-0.8843370691329501,0.0610494181829153,1.0532438047784491, Approved
2635,5,0,0,0.1237617844463714,0.6323454635114281,0.8966116449998425,1.171053474497581,0.6547738591399813,0.5427540034686938,0.6953878621112058,-0.2410457634218481, Approved
3585,3,0,1,1.7554830996371238,1.5178187413967166,0.1956823841185492,-0.6568767791939153,0.2799316809513315,2.516896653900968,1.7748760912523318,1.9687169139932932, Rejected
1054,5,0,1,0.3775851001427107,-0.3315874719080001,-1.5566407680846837,0.1671425732638386,-0.763107423573607,-1.1459704324432516,0.483941714135109,-0.2094777251730604, Approved
2247,3,0,1,-0.6014476889717408,-0.4997153094811562,0.1956823841185492,1.252294819106092,-0.0134230671963074,0.3524751937884746,-0.3395853885086365,0.0114985425684537, Approved
508,0,1,1,0.0512408371045602,-0.2643363368787377,1.2470762754404892,1.031782598025848,-0.6327275355079897,-0.9081219203429776,-0.0057230495990099,-0.5251581076609377, Approved
342,5,0,0,1.3203574155862563,0.6883880760358133,-0.5052468767627439,-0.7845417492930039,0.7362612891809922,2.3979723978508307,0.5173279480260716,1.5899004550078406, Rejected
1235,2,1,0,0.7039293631808612,0.4305920584236407,-0.1547822463220973,0.5733492963063933,0.915533635271216,0.2097660865283102,0.7065166067415267,0.1062026573148169, Approved
1029,0,0,0,0.3050641528008995,0.6995965985406905,-0.8557115072033905,-1.0804923617954367,0.1169568208693098,-0.5751340034025939,0.1278218859648406,0.2324748103099679, Rejected
582,1,1,0,1.392878362928068,0.8228903460943382,1.2470762754404892,1.1246298490070032,0.1984442509103207,1.6844268615500089,0.684259117480885,1.779308684500567, Approved
3110,4,1,1,-0.3476243732754015,-0.4324641744518938,-0.5052468767627439,1.1072209894480367,-1.0890571437376504,-0.0280824255719637,-0.5065165579634499,-0.5882941841585132, Approved
2039,0,1,1,-0.3838848469463071,-0.7014687145689436,-1.5566407680846837,0.3876547943440826,-0.469752675425968,0.4238297474185568,-0.1503967297931814,-0.9039745666463906, Approved
1035,0,0,0,1.6104412049535015,2.033410776621062,-1.2061761376440372,0.0917041818416498,1.3392682714844724,0.0432721280581184,1.1405376473240412,0.926971651783298, Approved
3713,3,1,1,0.3050641528008995,0.1952130858212222,-0.1547822463220973,-0.9064037662057703,0.9970210653122268,0.257335788948365,0.0165344396616318,1.1479479195248123, Rejected
2995,4,1,1,1.3203574155862563,0.7332221660553216,0.5461470145591959,-0.7207092642434596,-0.1601004412701269,-0.5037794497725118,1.4632712416033469,2.505373564222685, Rejected
203,2,0,0,-1.616740951757098,-1.4972738124152156,-1.5566407680846837,1.670107448521291,-0.9260822836556286,-1.0746158788131692,-1.4858460854316875,-1.345927102129419, Approved
2118,5,1,1,-0.3113638996044959,-0.6566346245494352,-0.8557115072033905,-0.1113991796796275,-0.0949104972373182,-0.7891976642928406,-0.3952291116602409,-0.4620220311633623, Approved
3057,5,0,0,0.4863665211554275,0.3633409233943783,-1.2061761376440372,-0.0591726010027276,-0.2904803293357442,1.4465783494497348,0.8400615423053773,1.1795159577736, Approved
2966,1,1,1,1.1027945735608229,0.6547625085211821,-0.8557115072033905,-0.1752316647291718,-1.0075697136966395,1.636857159129954,0.9290914993479444,2.031852990490869, Approved
2347,3,0,0,1.1027945735608229,1.271231246289421,0.8966116449998425,1.6817133548939356,1.404458215517281,-0.1232218304120733,1.1294089026937204,-0.2726138016706358, Approved
1053,3,0,0,-0.673968636313552,-0.7126772370738206,0.1956823841185492,-0.622059060075982,0.2473367089349272,0.0670569792681458,-0.3173278992479947,-0.9039745666463906, Rejected
3826,2,1,1,-1.1816152677062306,-1.2731033623176742,-0.1547822463220973,1.472807040186336,-0.3556702733685529,-0.5751340034025939,-1.274399937455591,-0.9986786813927538, Approved
172,0,1,0,-1.1090943203644192,-1.2058522272884118,1.2470762754404892,1.1652505213112587,-1.1053546297458523,-0.9556916227630324,-1.1185975126310983,-1.1565188726366926, Approved
2773,3,0,1,0.5951479421681444,0.1279619507919598,-0.1547822463220973,-0.5234088559085044,-0.9749747416802352,-0.0042975743619363,-0.1726542190538232,0.453451078051482, Rejected
3575,2,1,1,1.356617889257162,0.5650943284821656,-0.1547822463220973,1.3277332105282806,0.0517668768365012,1.351438944609625,0.5952291604383179,1.1163798812760246, Approved
2011,2,1,1,-0.4201453206172127,-0.5445493995006645,0.1956823841185492,-0.4885911367905712,-0.7794049095818092,-0.1470066816221007,-0.0724955173809352,0.0746346190660292, Rejected
2065,0,0,0,0.4138455738136163,0.9798096611626173,1.5975409058811356,1.4844129465589804,-0.6327275355079897,0.0908418304781732,0.3170105446802957,0.4850191163002698, Approved
1293,4,0,0,1.1027945735608229,1.8652829390479055,1.2470762754404892,0.480502045325238,0.5080964850661619,0.733032813148913,1.6969748788400856,1.4951963402614774, Approved
705,5,0,1,-1.326657162389853,-1.1834351822786575,-1.5566407680846837,-0.0301578350711165,-0.958677255672033,-1.0270461763931145,-1.3300436606071953,-1.0618147578903294, Approved
3770,4,1,1,-1.507959530744381,-1.396397109871322,-1.5566407680846837,-0.8077535620382927,-0.958677255672033,-0.8367673667128953,-1.3968161283891207,-1.4406312168757822, Approved
2527,3,0,1,-0.0938010575790622,-0.1858766793445982,0.1956823841185492,-0.9296155789510592,-0.5186451334505745,-0.3610703425123473,0.1945943537467659,-0.1779096869242726, Rejected
2743,5,1,0,0.0512408371045602,0.1055449057822056,-1.2061761376440372,0.0394776031647499,-0.1926954132865312,0.6854631107288582,-0.2505554314660694,0.6744273457929962, Approved
3237,4,0,0,-1.3629176360607589,-1.1722266597737805,-0.8557115072033905,0.6313788281696154,-0.7142149655490005,-0.5989188546126213,-1.1964987250433448,-0.9986786813927538, Approved
1247,1,0,1,0.9577526788772004,1.6186954439406105,0.5461470145591959,0.5211227176294935,1.0948059813614397,-0.1945763840421555,1.6858461342097646,1.3373561490175387, Approved
3936,4,0,1,0.341324626471805,-0.3427959944128772,-0.5052468767627439,-0.703300404684493,0.622178887123577,-0.8605522179229227,0.094435652073878,-0.3041818399194236, Rejected
154,2,1,0,-1.326657162389853,-1.1610181372689037,-0.8557115072033905,-1.0746894086091143,-1.170544573778661,-0.9319067715530048,-1.3300436606071953,-1.1565188726366926, Rejected
247,2,1,0,1.1027945735608229,1.6186954439406105,-1.2061761376440372,-0.0011430691395054,1.518540617574696,1.993629927280365,1.6190736664278391,0.5165871545490576, Approved
181,3,1,1,-0.1663220049208734,0.3409238783846241,-0.8557115072033905,1.0840091767027478,0.426609055025151,-0.2897157888822651,-0.0613667727506144,-0.2094777251730604, Approved
656,3,1,0,1.646701678624407,0.6211369410065509,0.5461470145591959,-1.3010045828756809,-0.7957023955900113,0.4238297474185568,1.2295676043666084,1.1163798812760246, Rejected
3284,5,1,0,-1.3991781097316642,-1.2282692722981658,1.5975409058811356,1.4960188529316247,-0.6490250215161919,-0.8605522179229227,-1.2298849589343073,-1.1880869108854804, Approved
2779,5,1,0,-0.3476243732754015,-0.0849999768007045,1.2470762754404892,0.3064134497355716,-0.2252903853029355,-0.1707915328321281,-0.6066752596363378,0.1693387338123924, Approved
72,5,0,1,0.1237617844463714,0.4193835359187636,-1.2061761376440372,-1.2429750510124584,-0.7305124515572027,1.161160134929406,-0.3284566438783156,-0.2094777251730604, Approved
2888,0,0,0,-0.0938010575790622,0.0382937707529432,-0.1547822463220973,1.0782062235164256,0.6384763731317792,0.7568176643589404,-0.584417770375696,-0.5251581076609377, Approved
3610,0,1,0,-1.3991781097316642,-1.2058522272884118,1.2470762754404892,1.6643044953349688,-1.1053546297458523,-0.8367673667128953,-1.363429894498158,-1.1249508343879049, Approved
35,3,0,0,-0.021280110237251,-0.3315874719080001,-0.5052468767627439,0.068492369096361,0.4103115690169489,-0.8605522179229227,0.4616842248744672,0.2956108868075434, Approved
100,0,0,0,-0.202582478591779,-0.4548812194616479,0.5461470145591959,-0.7961476556656484,-0.7794049095818092,-0.0042975743619363,-0.1170104959022188,-0.0516375339291217, Rejected
3152,3,0,0,-1.2903966887189473,-1.3067289298323053,-0.5052468767627439,0.8867087683677927,-0.8119998815982135,-0.6702734082427035,-1.2521424481949492,-0.9039745666463906, Approved
2108,4,1,1,0.5226269948263331,0.3969664909090095,0.8966116449998425,-1.6259699613097245,1.714110449673122,-0.2897157888822651,-0.1058817512718979,1.0848118430272369, Rejected
470,0,1,0,-1.689261899098909,-1.564524947444478,1.5975409058811356,-0.952827391696348,-1.170544573778661,-1.0508310276031418,-1.5860047871045757,-1.47219925512457, Rejected
3338,5,0,0,0.7039293631808612,1.3048568138040524,0.8966116449998425,-1.61436405493708,2.1704400579027827,1.1849449861394337,0.2502380768983704,1.432060263763902, Rejected
749,4,0,0,-0.8190105309971745,-0.5221323544909103,-1.2061761376440372,-0.4189556985547046,0.1006593348611077,-0.6227037058226488,-0.5399027918544125,-1.0302467196415417, Approved
1860,0,0,1,-0.9277919520098912,-1.0040988222006244,0.5461470145591959,-1.631772914496047,-0.8445948536146178,-0.1470066816221007,-0.5955465150060169,-0.49359006941215, Rejected
3539,0,0,0,0.7039293631808612,0.6547625085211821,0.8966116449998425,1.4902158997453026,1.616325533623909,2.112554183330502,-0.0279805388596517,1.2426520342711755, Approved
2435,0,1,0,-0.3838848469463071,-0.3988386069372626,0.1956823841185492,-1.7130142591045576,-0.3556702733685529,0.257335788948365,-0.6734477274182631,-0.8724065283976029, Rejected
2434,3,0,0,-0.9277919520098912,-1.0040988222006244,-1.5566407680846837,-1.0166598767458923,-0.9912722276884371,-1.0270461763931145,-0.8292501522427556,-0.746134375402452, Rejected
2865,4,1,0,-0.4926662679590239,-0.2755448593836148,0.5461470145591959,-1.005053970373248,0.524393971074364,-0.5751340034025939,-0.6400614935273005,-0.7145663371536642, Rejected
780,1,0,0,0.160022258117277,0.3409238783846241,0.5461470145591959,0.7358319855234152,0.9644260932958224,-1.1459704324432516,-0.2839416653570321,-0.0516375339291217, Approved
2349,4,0,1,1.646701678624407,0.8677244361138465,0.5461470145591959,-0.9702362512553148,0.4592040270415553,-0.9319067715530048,0.9179627547176236,2.6947817937154115, Rejected
2750,0,0,1,-0.3113638996044959,-0.4212556519470167,0.8966116449998425,1.0724032703301034,-0.0623155252209139,0.1146266816882006,-0.7068339613092257,-0.0200694956803339, Approved
1602,0,1,1,-1.036573373022608,-1.1161840472493951,-0.1547822463220973,-1.3996547870431582,-1.0075697136966395,-0.9556916227630324,-0.973923832436927,-1.219654949134268, Rejected
1102,2,1,1,-0.3838848469463071,-0.3652130394226313,-0.5052468767627439,1.2058711936155142,-0.2252903853029355,-0.4086400449324021,-0.2171691975751068,0.0430665808172414, Approved
3145,2,1,1,1.1390550472317285,1.103103408716265,-0.8557115072033905,-0.0301578350711165,-0.274182843327542,2.2552632905906664,1.3853700291911006,0.5165871545490576, Approved
1549,5,0,0,-1.5442200044152867,-1.4524397223957073,-1.2061761376440372,1.0666003171437812,-1.0890571437376504,-0.9081219203429776,-1.4190736176497625,-1.345927102129419, Approved
2080,3,1,1,1.392878362928068,1.147937498735773,-0.5052468767627439,-0.7381181238024263,1.6326230196321112,-1.003261325183087,1.062636434911795,2.379101411227534, Rejected
2551,1,0,0,0.8852317315353893,0.4866346709480261,1.5975409058811356,-1.0746894086091143,-0.8119998815982135,-0.0042975743619363,1.5968161771671976,0.6744273457929962, Rejected
3199,3,1,0,0.0875013107754658,0.2624642208504846,1.2470762754404892,0.9737530661626258,0.328824138975938,0.1621963841082554,-0.3507141331389574,-0.3357498781682113, Approved
363,1,1,1,1.465399310269879,1.9437425965820452,0.8966116449998425,-0.7671328897340373,-0.4371577034095637,2.754745166001242,1.530043709385272,1.905580837495718, Rejected
3981,1,1,1,-1.6530014254280034,-1.564524947444478,-0.5052468767627439,1.3219302573419585,-1.072759657729448,-1.0270461763931145,-1.4858460854316875,-1.4406312168757822, Approved
1959,4,0,0,-0.2751034259335903,-0.0289573642763192,-0.8557115072033905,-1.6027581485644355,-0.1438029552619247,0.257335788948365,-0.3507141331389574,-0.5882941841585132, Rejected
1886,2,1,0,0.7764503105226724,1.3160653363089294,-0.8557115072033905,0.7358319855234152,1.518540617574696,1.1849449861394337,0.6953878621112058,0.9585396900320858, Approved
3630,2,0,0,0.160022258117277,0.6435539860163051,1.2470762754404892,0.1207189477732609,0.6547738591399813,-0.6227037058226488,-0.3618428777692783,0.2009067720611801, Approved
3305,5,0,0,1.5379202576116902,0.4193835359187636,1.5975409058811356,-0.5988472473306932,-1.0075697136966395,-1.0746158788131692,1.0403789456511532,1.8424447609981425, Rejected
10,5,1,0,-1.3991781097316642,-1.1834351822786575,-0.1547822463220973,-1.231369144639814,-0.6490250215161919,-0.8129825155028679,-1.2855286820859118,-1.0302467196415417, Rejected
4036,1,1,0,0.8489712578644836,0.4866346709480261,0.5461470145591959,-0.0069460223258277,1.8281928517305368,0.138411532898228,0.1166931413345197,-0.367317916416999, Approved
1838,5,1,1,-0.202582478591779,-0.2643363368787377,-0.8557115072033905,0.811270376945604,0.1658492788939164,-0.5989188546126213,-0.5510315364847334,0.1693387338123924, Approved
307,5,1,0,1.465399310269879,1.6186954439406105,-1.2061761376440372,-0.401546838995738,0.524393971074364,1.1135904325093513,2.297927088877413,0.2956108868075434, Approved
406,2,1,1,-1.145354794035325,-1.026515867210379,-1.2061761376440372,1.2116741468018364,-0.9749747416802352,-0.6940582594527309,-0.9516663431762852,-0.7777024136512397, Approved
3185,2,1,0,0.5226269948263331,1.0134352286772483,1.2470762754404892,0.840285142877215,1.2414833554352591,-0.1945763840421555,0.1612081198558033,0.6744273457929962, Approved
619,3,1,1,-1.0728338466935137,-0.8920135971518537,-0.8557115072033905,1.3567479764598918,-0.8119998815982135,-0.4799945985624843,-0.9405375985459644,-0.5882941841585132, Approved
1708,1,1,0,-1.2903966887189473,-1.2058522272884118,1.5975409058811356,-0.4073497921820602,-0.9749747416802352,-0.8843370691329501,-1.3189149159768745,-0.9355426048951784, Rejected
2960,5,0,0,1.465399310269879,1.0470607961918796,-1.2061761376440372,0.2657927774313162,0.8503436912384074,0.1621963841082554,0.3615255232015792,2.2212612199835955, Approved
1793,0,1,1,-1.507959530744381,-1.396397109871322,0.8966116449998425,1.304521397782992,-1.056462171721246,-1.1459704324432516,-1.3077861713465535,-1.1880869108854804, Approved
4074,3,0,0,-1.4716990570734754,-1.3515630198518136,-0.1547822463220973,-0.2332611965923939,-0.7305124515572027,-1.0746158788131692,-1.4413311069104042,-1.1249508343879049, Approved
2632,5,1,0,0.2688036791299938,0.3969664909090095,-1.2061761376440372,-0.1230050860522719,0.915533635271216,-0.1945763840421555,0.2613668215286913,0.0114985425684537, Approved
4140,3,0,0,0.2325432054590882,0.6099284185016739,-1.2061761376440372,-1.5679404294465022,1.4533506735418875,0.0670569792681458,0.0499206735525944,-0.2094777251730604, Approved
2393,5,0,1,-0.9640524256807969,-0.914430642161608,0.8966116449998425,0.068492369096361,-0.078613011229116,-0.3610703425123473,-0.6734477274182631,-0.9039745666463906, Approved
423,5,0,0,0.2325432054590882,0.3969664909090095,-0.5052468767627439,-1.2429750510124584,0.6710713451481835,0.4476145986285842,-0.3952291116602409,0.2324748103099679, Rejected
3677,2,1,1,1.066534099889917,0.1391704732968368,1.2470762754404892,-1.6375758676823688,1.6489205056403131,-0.4562097473524569,1.6747173895794438,1.4004922255151142, Rejected
935,3,0,1,1.066534099889917,1.6074869214357332,-1.2061761376440372,-1.16753665959027,2.610472180124241,0.1621963841082554,1.7081036234704063,0.6428593075442085, Approved
3795,4,1,1,0.7039293631808612,0.3857579684041324,1.2470762754404892,0.6661965472875487,0.1658492788939164,-1.003261325183087,0.0165344396616318,0.8322675370369349, Approved
3442,5,1,1,0.8852317315353893,1.0246437511821256,0.8966116449998425,1.472807040186336,-0.469752675425968,0.4476145986285842,0.6397441389596014,1.2110839960223878, Approved
2958,1,0,0,0.812710784193578,0.8901414811236007,-1.5566407680846837,-0.2854877752692938,1.2740783274516636,0.9233116228291322,0.7176453513718476,1.4636283020126897, Approved
3420,3,1,0,0.0512408371045602,-0.4324641744518938,0.8966116449998425,1.310324350969314,0.7525587751891943,-0.4562097473524569,-0.2171691975751068,-0.6829982989048765, Approved
1189,3,1,0,0.7039293631808612,1.248814201279667,0.5461470145591959,1.3219302573419585,1.2414833554352591,-0.1470066816221007,0.4060405017228627,-0.3988859546657868, Approved
2288,2,1,0,-1.7255223727698148,-1.575733469949355,-0.8557115072033905,-1.5215168039559246,-1.154247087770459,-1.1459704324432516,-1.6082622763652177,-1.5037672933733577, Rejected
1458,5,1,0,-0.8190105309971745,-0.7350942820835747,-0.5052468767627439,1.3509450232735696,-0.4208602174013615,-0.8367673667128953,-0.8960226200246808,-0.49359006941215, Approved
2168,0,1,1,0.7401898368517668,0.6771795535309363,1.5975409058811356,-1.2777927701303915,0.7525587751891943,1.4227934982397077,0.6953878621112058,0.4218830398026943, Rejected
669,4,1,0,-1.0003128993517023,-0.7014687145689436,1.5975409058811356,-1.3184134424346472,-0.5023476474423724,-0.8367673667128953,-0.9961813216975688,-1.0933827961391172, Rejected
3611,2,1,1,1.392878362928068,1.8204488490283977,0.1956823841185492,0.7474378918960597,0.8340462052302051,-0.5751340034025939,0.7844178191537728,1.432060263763902, Approved
2201,2,1,1,-0.4201453206172127,-0.3876300844323855,0.8966116449998425,0.3818518411577604,0.2962291669595337,-0.5751340034025939,-0.7624776844608302,-0.3357498781682113, Approved
1576,3,1,1,0.8489712578644836,0.5763028509870427,1.2470762754404892,0.6952113132191597,1.3555657574926745,1.208729837349461,0.9068340100873028,1.5583324167590529, Approved
185,4,0,0,-1.2903966887189473,-1.3179374523371823,0.5461470145591959,-0.1462168987975607,-0.6816199935325962,-0.6464885570326762,-1.1074687680007775,-1.0933827961391172, Approved
421,3,0,0,-1.1816152677062306,-1.0601414347250098,-0.8557115072033905,0.6371817813559376,-0.3882652453849572,-0.9794764739730596,-1.0073100663278898,-0.9986786813927538, Approved
3827,1,0,1,-0.5651872153008352,-0.2867533818884918,-0.5052468767627439,-0.4479704644863157,-0.176397927278329,-0.0280824255719637,-0.7290914505698676,-0.7145663371536642, Rejected
3259,0,1,1,-1.0728338466935137,-0.8920135971518537,-1.2061761376440372,-1.1385218936586587,-0.371967759376755,-0.7654128130828132,-1.1853699804130238,-0.5882941841585132, Approved
3136,3,1,1,1.2478364682444454,1.3608994263284375,-0.5052468767627439,0.8460880960635372,1.2740783274516636,0.85195706919905,1.351983795300138,2.410669449476322, Approved
19,2,0,0,-0.8190105309971745,-0.5109238319860333,-0.1547822463220973,0.7880585642003152,-1.0075697136966395,-1.1459704324432516,-0.9627950878066062,-0.49359006941215, Approved
4155,4,0,0,-1.2541362150480415,-1.2843118848225512,-0.1547822463220973,1.031782598025848,-0.5512401054669789,-1.0746158788131692,-1.2076274696736655,-0.8408384901488152, Approved
2471,1,0,1,0.0512408371045602,-0.3764215619275084,-1.2061761376440372,0.8518910492498595,-0.3556702733685529,0.970881325249187,-0.0836242620112561,0.6744273457929962, Approved
4201,0,0,1,0.5951479421681444,0.7108051210455675,1.2470762754404892,-1.2952016296893585,-1.0075697136966395,1.137375283719379,-0.0057230495990099,1.4636283020126897, Rejected
3919,3,0,1,1.1390550472317285,1.3272738588138064,-0.1547822463220973,1.7107281208255465,-0.3393727873603507,1.1849449861394337,0.2502380768983704,1.5899004550078406, Approved
1209,4,1,1,-0.2388429522626846,-0.3876300844323855,-1.5566407680846837,-0.2332611965923939,0.4592040270415553,-0.2183612352521829,-0.6623189827879422,-0.49359006941215, Approved
608,0,1,0,0.3775851001427107,-0.1970852018494752,-0.8557115072033905,-1.2487780041987808,1.5348381035828982,0.6616782595188307,0.7955465637840938,0.8006994987881472, Rejected
1395,3,1,0,0.7401898368517668,0.7556392110650758,0.1956823841185492,0.8054674237592817,-0.9097847976474264,0.6616782595188307,1.073765179542116,1.1163798812760246, Approved
